target_x,target_y,origin_gaze_x,origin_gaze_y,spread,pred_similarity_x,pred_similarity_y,pred_poly_x,pred_poly_y,pred_rbf_multiquadric_s0.0_x,pred_rbf_multiquadric_s0.0_y,pred_rbf_multiquadric_s1.0_x,pred_rbf_multiquadric_s1.0_y,pred_rbf_multiquadric_s2.0_x,pred_rbf_multiquadric_s2.0_y,pred_tps_x,pred_tps_y,pred_sim_rbf_multiquadric_s0.0_x,pred_sim_rbf_multiquadric_s0.0_y,pred_sim_rbf_multiquadric_s1.0_x,pred_sim_rbf_multiquadric_s1.0_y,pred_sim_rbf_multiquadric_s2.0_x,pred_sim_rbf_multiquadric_s2.0_y,pred_sim_tps_x,pred_sim_tps_y,pred_sim_pwa_x,pred_sim_pwa_y
704.0,563.0,698.6502906976744,544.8148255813953,92.83145206604767,701.919120511934,545.0481660350767,694.8444122639487,546.8057021061459,703.9999752044678,563.0,703.1652132245608,561.4593264091636,702.9951865900266,560.6283093650836,703.9999994263053,562.9999965801835,703.9990269755571,562.9970643505064,703.1652688347993,561.4593671062164,702.995311283937,560.6283993000131,704.0000002709775,562.9999990075437,702.995311283937,560.6283993000131
832.0,563.0,841.8198795180722,552.3481927710843,71.79788423345073,843.698844902179,552.2621666734589,835.5508472925328,555.7174084167191,831.9995803833008,563.0005187988281,831.8313039425411,563.5045665225771,831.9436965057075,563.300458136433,831.9999997764826,562.9999960064888,831.9998397752258,562.9975792711151,831.8300381534807,563.5040650718796,831.9423954484398,563.301438149468,832.0000000670168,562.9999999349487,831.9423954484398,563.301438149468
832.0,461.0,847.6765765765767,452.4441441441442,120.03346220016216,849.3268094587,453.32693955073415,844.4363443763106,456.5942299071139,832.0005340576172,460.99932861328125,831.7210918849796,453.381565584903,831.8158857570897,454.25072846050534,831.9999990388751,460.999997921288,832.0001187848719,461.00284287104665,831.72118898619,453.38160622262154,831.8161797840038,454.25183029155966,832.0000000747713,460.9999992899066,831.8161797840038,454.25183029155966
704.0,666.0,700.3473837209302,646.6956395348836,93.61566660748146,703.7743239063691,645.9278342924812,695.1646530100054,645.4267011518509,703.9997816085815,666.0004463195801,701.5439805160404,659.3087004646295,701.1659568411751,658.7460236207098,703.9999998081475,665.9999973475933,703.9994291920136,665.9975631437995,701.5440341028896,659.3087116667451,701.1660686053217,658.7460467925633,704.0000003945004,665.999999230335,701.1660686053217,658.7460467925633
320.0,768.0,357.844376899696,691.4045592705169,158.05502879491746,364.7038657419045,690.7861294478379,362.8368509817728,680.2354031478737,319.99908447265625,767.9982299804688,324.9580885316609,760.6235751319691,327.8350407238395,754.3024998696164,319.9999993816018,767.9999959468842,320.0007102243264,767.997341606041,325.05232321583134,760.640774105569,328.0702502052383,754.3388914835476,319.9999997518618,767.9999980658494,328.0702502052383,754.3388914835476
960.0,427.0,962.563063063063,426.6501501501501,169.76569217447758,963.0433905468298,427.5886318291642,959.9672628315836,430.81622669759975,960.0001525878906,426.9986572265625,959.9981885884663,426.999538809403,959.9942847304847,426.9987260717826,959.9999986663461,426.9999957382679,960.0005438671423,426.9932338799455,959.9985344970654,426.9990568507902,959.9941213618303,426.99931387075515,959.9999984250379,427.0000031943538,959.9941213618303,426.99931387075515
320.0,427.0,310.2231884057972,409.63565217391294,235.7888863187563,317.06600316427904,411.85968918782424,302.83205104693883,411.98195215383146,320.00006103515625,427.0032958984375,320.0015315013661,426.96922780219757,319.98017999743024,427.0958058453216,319.9999973475933,426.9999907016754,320.0010007228728,426.9998869417305,320.0014232421552,426.96925359769926,319.98412145932053,427.0967184978127,319.99999514781194,426.9999851701851,319.98412145932053,427.0967184978127
533.0,427.0,522.5078078078077,403.06336336336335,54.54397444400388,527.2593714868625,404.987700877976,517.9396817603672,406.51980883433544,533.0008087158203,427.0039978027344,532.9110374102092,427.3126358678128,533.1250089942223,427.06083858935745,532.9999996423721,426.999996304512,533.0005366479953,427.0002436025854,532.9106253343369,427.3122717805774,533.123431620167,427.05971841401623,532.9999996473988,426.9999956472631,533.123431620167,427.05971841401623
747.0,768.0,732.9240240240242,731.1768768768767,115.216913015385,736.1766722356141,729.5254457774134,724.8570699303446,726.7306311628589,746.999641418457,768.0018310546875,747.6096219392257,769.8440524764228,747.18123587031,769.7357980862143,747.0000001508743,767.9999977052212,746.9997465764344,767.9983461680384,747.6102806951029,769.8437658649344,747.1825052895027,769.7350816815705,747.0000005555511,767.9999993475648,747.1825052895027,769.7350816815705
747.0,427.0,745.3849849849852,428.5483483483484,89.68285458612876,747.9964933184381,429.84071948242973,742.6571742736022,432.4304062410026,747.0004272460938,427.0033264160156,746.6885850119743,426.9577138999812,746.526824106124,427.0866652672521,747.0000000633299,426.9999975040555,747.0005063799615,426.997518798836,746.6886487379231,426.9578127267062,746.5269475545335,427.08685495042965,747.0000008394416,427.00000130248856,746.5269475545335,427.08685495042965
533.0,427.0,538.151951951952,427.6417417417418,92.96570455998456,542.7923883265869,429.2984269724503,534.267154077626,430.7759628218645,533.0011291503906,426.9988708496094,532.1185381782307,427.77128590845314,531.9935163195423,428.0585584466826,533.0000001639128,426.99999660253525,533.0008386439697,427.000270234169,532.118637551732,427.7713739874444,531.9938091878869,428.0588193047634,532.999999343516,426.9999984965935,531.9938091878869,428.0588193047634
320.0,256.0,284.987987987988,230.23453453453456,131.1543437875362,291.7703630946677,234.2596371747424,265.81502408745837,235.60334839739207,320.0010986328125,256.0018310546875,319.8664089403974,255.93011972570093,319.81338130397125,255.93555330899108,320.0000008940697,256.0000047683716,319.9999773524802,256.00054293646116,320.0633812072889,256.1017291575774,319.9905128892393,256.10637219167273,320.0000010751288,256.00000363363523,319.9905128892393,256.10637219167273
320.0,597.0,318.4643478260869,561.4040579710145,141.50046788123836,325.4867173478159,562.1269234495866,318.848603364962,557.5105312442014,319.9991149902344,596.9954223632812,319.1779397256687,592.0760301386472,319.1200828199253,589.8214560210617,320.0000011026859,596.9999985694885,319.9985276505503,596.9950875120866,319.2761548659181,592.1088014073993,319.25847348490777,589.8700651490307,320.0000017330202,597.0000013190019,319.25847348490777,589.8700651490307
576.0,563.0,567.1081081081081,535.2438438438438,66.80375390144873,571.6493814868809,535.7965730452389,564.7957941764055,535.98515126497,575.9998321533203,563.0,566.8702423742179,570.317572083437,568.7425029240312,567.2511127152338,575.9999997727573,562.999997138977,575.9999903125645,562.998851182446,566.870752635894,570.3178519709774,568.7436204082314,567.2517266800925,576.0000003596724,562.9999987506718,568.7436204082314,567.2517266800925
448.0,563.0,438.1561046511628,532.5037790697676,52.7014668357219,443.9561587422649,533.304524754057,436.710501788193,531.7315659586169,447.9996643066406,562.9981994628906,448.2227284094224,563.0744230651253,448.6656722006137,562.5219222241685,448.0000004544854,562.9999972581863,448.0000277608196,562.9989522442913,448.2217036342044,563.0738032108559,448.6659408711202,562.5220002547496,448.00000074501435,562.9999988422489,448.6659408711202,562.5220002547496
768.0,478.0,762.9129129129129,463.4,38.14315039364148,765.4124564786792,464.32082970836666,759.6828341214369,467.1776566684588,768.0005187988281,478.0,769.6639910995236,478.0221655336936,769.1663739374053,477.46214294018137,767.9999996200204,477.99999518692493,767.9995383878589,477.9984725306323,769.6640558709672,478.02226234278453,769.1664993344024,477.46232704082024,768.0000003052295,477.9999976644805,769.1664993344024,477.46232704082024
597.0,410.0,595.5846846846847,412.4627627627627,68.83125064893049,599.6363574524247,414.16966816719554,591.9630843055669,416.0302661625611,596.9996948242188,409.9992370605469,596.9872069656012,409.83971766454124,596.983273712407,409.45277493837966,596.999999076128,409.99999582767487,596.9994250793778,409.9971217804768,596.9871076426506,409.83954911523955,596.9827709736518,409.45199987491736,596.9999991820031,409.99999549921534,596.9827709736518,409.45199987491736
683.0,614.0,670.1687687687688,588.9369369369371,82.21798646378956,673.7923374750227,588.7868154661687,666.4207308045504,589.2930576545111,683.000114440918,614.0005435943604,686.1065232150286,611.6766725985435,686.6428624961673,611.0638182407602,682.9999995920807,613.9999969862401,682.9994392969221,613.9982650892766,686.1067148054627,611.6767693197603,686.6432831813082,611.064032803099,683.0000002953731,613.9999989362391,686.6432831813082,611.064032803099
597.0,546.0,591.5417391304347,530.3028985507246,42.739347868357186,595.8351358217849,530.8621326652826,588.9717757556006,531.479584833215,596.9997482299805,545.9994277954102,597.1269337161484,544.9743978320075,596.4619171721397,543.0210444842614,596.9999997057021,545.9999968409538,596.9995187563552,545.9978290764154,597.127154331655,544.9745307242736,596.4623527771744,543.0213062769396,597.0000003060056,545.9999987152876,596.4623527771744,543.0213062769396
533.0,427.0,527.4303951367781,429.5784194528875,47.78924664805643,532.179203684904,431.2345178256226,523.4968530764887,432.62665209011914,532.9991455078125,426.9981384277344,532.1297917403172,429.27773735463416,532.0533920585385,429.1368167773089,532.9999988600612,426.9999977350235,533.0003249007243,426.99507690765387,532.1299257843859,429.2778418882088,532.0534845192544,429.1369100057353,533.0000000107068,426.9999961385918,532.0534845192544,429.1369100057353
960.0,427.0,943.6606606606608,410.3693693693693,107.21139647497964,944.2982715181992,411.4997912501255,941.7876990218142,414.32487143158914,959.9990081787109,426.99884033203125,960.3571027478101,427.1748186868572,959.9856241097568,427.08616515623726,960.000000230968,427.00000020861626,959.9991076998398,426.99863158215675,960.3565260275449,427.1777464493477,959.98341570013,427.0985885836505,960.000002380459,427.0000071977535,959.98341570013,427.0985885836505
747.0,427.0,746.853488372093,414.3511627906976,62.667380627164384,749.4262582265601,415.78012021869944,744.3024600587424,418.2583265741156,746.9999084472656,427.00091552734375,746.7348838047037,427.2302927771889,746.3732089206478,427.45079526188783,746.9999998807907,426.9999983012676,747.0008126699195,426.99716123432444,746.7349349247143,427.2303719038129,746.3732331091642,427.45081990703073,747.0000012681649,427.0000027665548,746.3732331091642,427.45081990703073
576.0,563.0,566.5300300300299,545.0693693693693,66.76428689316654,571.093819486619,545.5268188984012,564.3192811507606,545.481980894277,575.999755859375,563.0004653930664,571.2220349461368,564.1385720867911,571.4312956695167,564.1469015300281,575.9999997392297,562.9999969899654,575.9991539592753,562.9990173847293,571.222395671704,564.1387602714678,571.4320792937002,564.1473111668604,576.0000002949397,562.9999983877753,571.4320792937002,564.1473111668604
832.0,358.0,829.0537537537538,362.3546546546546,116.02723236296646,830.7319393132586,364.15209336621484,828.0378708851003,365.86444750798404,832.000732421875,357.99908447265625,832.0042992959388,357.98745064211835,832.0385278798931,358.00173653872116,831.9999994561076,357.99999319016933,831.999105450954,357.9976133857461,832.0042948052344,357.98749338405906,832.0384668199133,358.0017484224707,831.9999996323843,357.9999992553683,832.0384668199133,358.0017484224707
704.0,666.0,695.9564564564563,622.9693693693694,103.07167997448556,699.3857256561381,622.4415666947214,691.245397888153,622.5369535188629,704.000093460083,666.0007247924805,693.1783010006875,640.1907354589894,692.6741872431703,638.1077940505129,703.9999997913837,665.999997369945,703.9995600372416,665.9979193100778,693.1784746113238,640.1907973179084,692.6745363779777,638.1079209912393,704.000000418709,665.9999992663113,692.6745363779777,638.1079209912393
448.0,563.0,446.071511627907,537.9738372093024,105.9548748831118,451.8033918850046,538.7074109681688,444.73866511294574,537.0841538762788,447.99937438964844,562.9973602294922,448.937558584661,561.5593132637696,449.1570961220368,561.2085948028725,447.99999947845936,562.9999960660934,447.999528359614,562.9990674623094,448.93768509541354,561.5592628442117,449.1566400387323,561.2081842700153,448.0000003538948,562.9999974139772,449.1566400387323,561.2081842700153
533.0,768.0,559.4315315315316,685.2297297297298,173.94742501807957,564.3052654562422,684.3260535931109,558.3242149184277,679.2380437171762,532.999870300293,768.0027618408203,534.3673957758001,764.8320183906908,535.4150413127409,761.1706812342854,532.9999997392297,767.9999977946281,533.0000973043867,768.0007819866656,534.3691796364006,764.8322782361644,535.4201218199329,761.1711878629864,533.0000002531239,767.9999985432147,535.4201218199329,761.1711878629864
512.0,614.0,515.9207207207206,590.8372372372372,61.62681215214719,521.0588812785657,590.9330515904553,514.9498726738378,588.7376485052949,512.0003967285156,614.0023956298828,511.32996624059524,600.4607583472316,511.03754671748356,601.9907632678605,511.9999997019768,613.9999970197678,511.99899053149534,613.99938154651,511.330226560219,600.4608485090653,511.0380339174419,601.9909332814536,511.9999999808581,613.9999985737927,511.0380339174419,601.9909332814536
683.0,614.0,676.0840840840841,589.8357357357357,67.15979749604453,679.6512356936497,589.6666622539315,672.2105123432186,590.24821529601,683.0003452301025,614.0008029937744,687.1086570577281,609.9787078792142,687.267000508461,609.679825358191,682.9999997839332,613.9999972954392,682.9996606051487,613.9989834209237,687.1088024865027,609.9787813423072,687.2672864266011,609.6799718698885,683.0000004531381,613.9999993001375,687.2672864266011,609.6799718698885
512.0,546.0,522.1837837837838,524.7663663663664,68.51584534915702,527.1472584572805,525.4988055370628,520.069953365393,525.3204744734479,512.0000457763672,546.001708984375,508.3541673437412,534.8757433388892,510.67300625462667,535.7393910149749,512.0000000447035,545.999998152256,512.000911411382,546.00080443843,508.3546496248948,534.8760012352974,510.6740372320421,535.7399455994506,512.0000006188823,545.9999985836326,510.6740372320421,535.7399455994506
768.0,546.0,754.3426426426425,515.7273273273273,85.69052775573888,757.0159063302843,516.1501495232676,750.2716364945362,518.850880112699,767.9993438720703,545.998291015625,767.4019495289403,524.3617845498957,767.539001416751,521.130926192729,767.9999997131526,545.9999963417649,767.9992666208117,545.997897326002,767.4021101241786,524.3619744699588,767.539360024154,521.1313398581931,768.0000001155703,545.9999994626139,767.539360024154,521.1313398581931
512.0,478.0,508.76695652173913,451.6565217391304,107.91613885620148,513.736497441603,453.1283075825688,505.1918336454158,454.14403596879924,511.9994354248047,478.0006408691406,518.1942325956261,463.0084833927285,518.2398026351129,463.0544303290553,512.0000001862645,477.99999725818634,512.0011763966811,477.9991571919438,518.1937279526662,463.00815445618923,518.2382470515875,463.05342008365574,512.0000013879669,477.9999985711095,518.2382470515875,463.05342008365574
960.0,256.0,966.0117469879518,256.5569277108433,153.10360415619238,966.1665524491892,259.1560791191608,970.5337779066393,256.2440171793824,959.9986267089844,255.99609375,960.0270359391179,255.83010694541736,960.0740614015049,255.49393974975828,960.0000018626451,255.99999451637268,960.000475789033,255.99653322072328,960.0248357337533,255.84800455137366,960.0715115290351,255.54278650081898,959.9999991381393,256.00000054211915,960.0715115290351,255.54278650081898
533.0,256.0,513.3477477477477,246.03933933933936,160.30936671722358,517.9197460567617,249.51791931676863,504.24606979026186,249.8612035588314,533.0000915527344,256.00347900390625,533.2527011236198,256.01264982232533,533.3773972999243,256.02462856672355,532.9999981075525,255.9999930858612,532.9994274532461,256.0008294730186,533.2653204414333,256.0358270928963,533.4097928395882,256.08305070575886,532.9999990021848,255.99999190855024,533.4097928395882,256.08305070575886
747.0,768.0,728.7012012012013,733.062162162162,99.8401853788668,731.9984584155011,731.399501592756,720.7704594137466,728.4179286535013,746.9997329711914,768.003173828125,747.8538537893564,770.0632462838403,747.198627400081,769.1580262024472,747.0000000093132,767.9999977052212,746.9998851122784,767.9975087949044,747.8551683402623,770.062718282001,747.2008345541674,769.1570476056243,747.0000003317821,767.9999996879108,747.2008345541674,769.1570476056243
533.0,768.0,513.8034883720929,747.634011627907,76.55204010648791,519.2313201960116,746.1971521213037,514.7119581765513,736.6023061891192,533.000373840332,768.005615234375,533.3775448072447,768.3486740076187,533.3455395524979,768.3088516467724,533.0000003278255,767.999999165535,533.000958257535,768.0026178195459,533.3695021890509,768.3500262468498,533.3389213681877,768.3096255371294,533.0000006046085,767.9999975993616,533.3389213681877,768.3096255371294
832.0,358.0,826.5150150150148,363.4453453453453,46.02511429181281,828.2199459786398,365.23645165826576,825.4477183984591,366.97700365834623,831.9993591308594,358.00079345703125,832.0138122138014,357.9796375849619,832.0543524780187,358.00008400765,832.0000018775463,357.99999959766865,831.9993954415304,357.9978652324845,832.0137650117003,357.9795605548626,832.0542747581958,358.0000297007483,832.0000018442852,358.0000019397904,832.0542747581958,358.0000297007483
832.0,461.0,826.1539130434783,445.4857971014493,97.81633059592586,828.0030919554022,446.47368496870314,823.1566604806497,449.56778029082875,832.0010528564453,461.0025634765625,832.206299599784,457.80362103048174,832.2365790402964,457.23866244358214,831.999998524785,460.9999945014715,832.0011388304022,460.99993008589064,832.2064472582545,457.8039877819754,832.236915934018,457.23935876329034,831.999999830344,460.9999976552061,832.236915934018,457.23935876329034
768.0,614.0,752.6327327327327,599.6453453453453,73.0079797369136,755.466680344026,599.2488659547827,746.9450626918027,600.8621592005993,767.9997482299805,613.9989013671875,768.300910360098,607.9475447076438,768.5622825122009,608.316988030223,767.9999995827675,613.9999964684248,767.9991090854811,613.9972790407202,768.3010101482752,607.9476069012863,768.5624874303104,608.3171163553553,768.0000003239321,613.9999991880915,768.5624874303104,608.3171163553553
597.0,614.0,590.0504504504504,578.2417417417417,67.92425401720503,594.4406801225729,578.3338256451242,587.7594327789917,577.8034739448559,596.9999351501465,614.0017852783203,585.7687128332545,589.4257291715548,585.4658039765827,589.1968003482052,596.99999971129,613.9999974966049,596.9997392656393,613.9981093975656,585.7689236726898,589.4258209470971,585.4661979205445,589.196971951549,597.0000002985931,613.9999986561887,585.4661979205445,589.196971951549
683.0,614.0,668.9420420420422,587.5771771771771,29.579267327058755,672.5752981364758,587.44248271555,665.2292518718563,587.9605667341585,683.0001468658447,614.0002937316895,685.9810567173936,611.4310088315069,686.7335208733994,610.4540316839739,682.9999999189749,613.9999977238476,682.9994028270276,613.997866397801,685.9813070576192,611.4311369154649,686.7340605904465,610.4543091978186,683.000000599216,613.9999997895985,686.7340605904465,610.4543091978186
768.0,478.0,730.6777108433736,488.0644578313253,42.53094630607328,733.5353997482695,488.798911034179,727.2245263376673,491.4056417426006,768.0006408691406,478.00140380859375,766.6018050351968,481.15428832255566,766.6623121090151,479.65535276745686,767.9999996870756,477.9999970421195,768.0003960861601,478.001303612304,766.6027779274688,481.1554330543862,766.6641485207844,479.65747358698206,768.0000005348362,477.9999996340397,766.6641485207844,479.65747358698206
768.0,614.0,758.6393393393395,583.4858858858859,43.58365861843828,761.3867182854176,583.2374358526259,753.1660263720676,585.2328866239936,768.0000762939453,613.9994201660156,768.1991347192907,586.9076841761416,768.3972947570101,585.3886892244536,767.9999998025596,613.9999973475933,767.9992976311207,613.9981475225478,768.1992035392052,586.9077380447026,768.3974651323963,585.3888206080165,768.0000004406631,613.9999998858958,768.3974651323963,585.3888206080165
597.0,478.0,595.962162162162,457.08528528528535,71.81736408742546,600.086669702778,458.35432883565636,592.8033586166127,460.02422843088164,597.0001831054688,477.9991912841797,593.200028940244,479.2506038872343,593.4601238452233,478.2473634182825,596.9999999534339,477.9999974966049,596.9994046881295,477.9969679958126,593.2000959861819,479.25065807830515,593.460224140382,478.2474159884973,597.0000007662422,477.99999865358086,593.460224140382,478.2474159884973
512.0,478.0,495.8043478260869,461.2394202898551,38.65060054670841,500.9173331390236,462.63954478700344,492.39433333585777,463.40421856076364,512.0000762939453,478.001953125,512.2864270276623,477.8865341274686,512.7051265140617,476.9053517491702,511.9999987222254,477.9999955892563,512.0001578460549,478.0007203241128,512.2830076131911,477.8843807049032,512.701479727574,476.9030809718168,511.99999867930154,477.9999970813531,512.701479727574,476.9030809718168
747.0,427.0,732.4634441087613,438.0845921450151,49.05327958182346,735.2179144312129,439.305688622625,729.5956179078255,441.8907554870206,747.0004577636719,427.0010681152344,747.9413891057866,429.1137542994438,747.8225589557005,428.5952291825852,746.9999991580844,426.9999977275729,746.9998434473262,427.0001466304375,747.941418306428,429.1138111860264,747.822506000786,428.59518373750234,747.0000004403726,426.99999854269754,747.822506000786,428.59518373750234
960.0,427.0,962.4354354354356,422.83093093093095,116.11780104631698,962.9104629746673,423.8070524705586,960.0128442526326,426.94734989702243,959.9996032714844,427.00372314453125,959.9977554117468,426.9983144714424,959.997249004442,426.9986794973156,959.9999974146485,426.99999111890793,959.9986129990814,426.9962004197773,959.9981274369331,426.99780657129713,959.9970218572528,426.9994689700402,959.9999983674882,426.9999991131958,959.9970218572528,426.9994689700402
320.0,768.0,311.6135135135135,756.4546546546547,267.0714202305705,319.03754463531703,755.2781515198046,320.4653115143278,738.9494122453161,319.9981994628906,767.9956665039062,319.9909835904473,768.005012968184,319.9791391585386,768.0406624926618,320.0000014603138,767.9999969005585,319.99787178375453,767.9981832580859,320.0132803689009,768.0077722310859,320.043323828522,768.0482337656765,320.0000017557356,767.9999998884493,320.043323828522,768.0482337656765
320.0,256.0,293.6351515151515,243.88242424242424,185.70495392467353,300.35620901370856,247.75897296581252,275.74712035416246,249.1409169970496,319.9990234375,255.9986572265625,319.99954839854763,255.99610981547448,319.9696075841566,255.97867811100878,320.000001847744,255.9999918937683,319.99826833988044,255.99871905956252,320.00174131836246,255.9971921146266,320.0244948226711,256.02295600492516,320.00000220919463,256.00000079784377,320.0244948226711,256.02295600492516
320.0,427.0,297.675975975976,421.3573573573574,83.79870380724157,304.66183337379186,423.48806439826984,290.740044586528,423.2552898832762,319.99951171875,426.993896484375,319.99054787647765,427.0131886645613,319.98355648297,427.0793335823437,319.99999625980854,426.99998664855957,320.00021228004186,427.00466596076984,320.0201206480691,427.0245053049013,320.03222234296334,427.0988384906315,319.99999628771036,426.9999912876894,320.03222234296334,427.0988384906315
533.0,768.0,535.3501501501502,752.9816816816818,81.60477904389425,540.5760382912345,751.455470074209,535.4133136095897,742.1715861476441,532.9998016357422,768.0036468505859,533.0003665961594,767.9999765834582,532.9903611662685,767.9910701249937,533.0000005029142,767.9999977052212,532.9995917580313,767.9974317441308,533.0006743340932,767.9999020894982,532.9909539371424,767.9909475961838,533.0000001206286,767.9999970088327,532.9909539371424,767.9909475961838
960.0,427.0,960.6828985507244,414.25130434782614,208.8905944101056,961.1603824076788,415.3144954616009,958.6467586988254,418.2491084269013,960.0005950927734,426.996826171875,960.0037815047872,426.99742469342164,960.0318040725542,427.02296442689476,959.9999999329448,426.9999978542328,959.9990207133428,426.9955257350384,960.0039362085022,426.9975347606387,960.0298584853749,427.0268515633661,960.000001679136,426.9999996447741,960.0298584853749,427.0268515633661
704.0,666.0,687.8468468468468,650.9096096096096,49.600851314311235,691.4034956173555,650.121955625669,682.9702353738784,649.2371622856057,704.0000190734863,666.0022258758545,700.5990443983301,657.8110512823187,700.35815025805,656.7291246091718,703.9999997122213,665.9999971240759,703.9997204022065,665.9988019391456,700.5991966780484,657.8110780741333,700.3584178005949,656.7291742894647,704.0000003289015,665.9999990090289,700.3584178005949,656.7291742894647
832.0,461.0,823.2069069069072,447.3921921921923,86.27643440472951,825.0882304911348,448.36645556575553,820.166834107902,451.46537504558,831.9997253417969,461.00079345703125,832.35949796575,458.66826496247813,832.2296204052227,457.8521074386881,831.9999996460974,460.99999675154686,832.0003551249239,460.9993291009118,832.3597222763684,458.6687960917838,832.2301123747285,457.85321794373107,831.9999997992846,461.0000000405957,832.2301123747285,457.85321794373107
832.0,666.0,826.1017441860464,638.040988372093,161.87388548964577,828.2816909846681,637.1422971943786,817.3348532458909,639.2494942549222,831.9995956420898,665.99951171875,832.0223176682412,666.8867858370795,832.2580698520323,666.2535237462798,831.9999993368983,665.9999966323376,831.9992202815431,665.9975828389098,832.0194575530006,666.8862483482618,832.2539964226601,666.2531656981838,832.0000001487153,665.9999993602206,832.2539964226601,666.2531656981838
768.0,546.0,755.1726726726728,534.0,47.841220774251795,757.8691436372369,534.242361731039,750.7581291881864,536.8163063386914,767.9994201660156,545.997314453125,768.08054368991,541.5841400941135,768.1728593708913,542.357620790237,767.9999997802079,545.999996766448,767.9992248139947,545.9965426392421,768.0806422208784,541.5842461154073,768.1730800821574,542.3578572119834,768.0000002629727,545.9999996639356,768.1730800821574,542.3578572119834
768.0,614.0,754.9552552552552,588.1702702702702,25.77956335329764,757.7467654184496,587.8822410029417,749.460385295488,589.7428477219202,768.0002098083496,614.0005187988281,767.9931479553452,598.8536980247518,768.2332527066101,597.3585518208729,767.9999996051192,613.9999969303608,767.9998667673266,613.9996421259885,767.9932462238324,598.8537664010647,768.2334871642646,597.358714869789,768.0000003264344,613.9999993813282,768.2334871642646,597.358714869789
683.0,614.0,675.6402898550724,593.3307246376811,72.00677234893936,679.2177841419997,593.128168186819,671.7430646151713,593.6205473555626,683.0002956390381,614.0009212493896,685.4076908319621,613.0497637966364,685.5240882891567,612.9600723766271,682.9999997653067,613.9999972730875,682.9995758290114,613.998872837698,685.4077847432726,613.0498079329614,685.5242757236364,612.9601634716896,683.0000004292177,613.9999992462749,685.5242757236364,612.9601634716896
704.0,666.0,686.9711246200608,611.2920972644376,59.123600961430114,690.4684046841024,610.894120266596,682.6320238983794,611.1356305719414,704.0002555847168,666.0006484985352,685.2563747379354,617.1869252328652,685.0418967880214,617.4368906603613,703.9999998398125,665.9999973848462,703.9995669460653,665.9984636809027,685.2564249243709,617.186945044858,685.0420095591256,617.4369361616305,704.0000004813804,665.9999993573224,685.0420095591256,617.4369361616305
832.0,666.0,827.212012012012,641.7303303303304,91.30794032457592,829.387408025322,640.7935864846355,818.2822387542828,642.8451814806812,831.9999923706055,665.9998779296875,831.9707530249489,666.763348385648,832.0934890936496,666.7803978632182,831.9999995976686,665.9999969899654,831.999354131279,665.9975049416668,831.9686111186431,666.762884752016,832.0897509881472,666.7798424654562,832.0000000370121,665.9999996940738,832.0897509881472,666.7798424654562
448.0,563.0,432.8261627906977,540.1148255813954,149.68626576388937,438.691493921588,540.8501392583775,431.6402856517073,538.9570793568702,448.00047302246094,563.0043334960938,448.0755966644647,563.2622239987904,448.1641877141192,563.4507970136619,448.00000067055225,562.9999997615814,448.00088112861926,563.0037342290806,448.07443482553794,563.2616277046753,448.1618989895309,563.4495951750858,448.00000114054495,562.999999402039,448.1618989895309,563.4495951750858
320.0,256.0,285.9156156156156,242.9330330330331,177.23296521682852,292.710681311236,246.8321239438595,267.63603882650716,248.23868967331433,320.0013122558594,256.000244140625,319.93780273536686,255.94836295879213,319.8876991538491,255.90668650746375,319.9999992996454,255.99999523162842,320.000720373736,255.9949657407345,320.0759705190167,256.0561264396605,320.11402237016506,256.08537112281226,320.00000106488284,256.00000018745084,320.11402237016506,256.08537112281226
747.0,256.0,743.5333333333333,234.6732732732733,185.70730127060745,745.8304637703599,237.86842105648006,742.2336445143334,236.1447639182649,746.9991455078125,255.9945068359375,747.1894120239922,256.0260535337875,747.2103260506738,256.01196447907205,746.9999996311963,256.0000010728836,746.9977916512192,255.99427554866756,747.1945535774479,256.0399091166013,747.2269234909976,256.0554729100271,747.0000020261408,256.0000067736813,747.2269234909976,256.0554729100271
747.0,768.0,736.8369369369369,753.7921921921919,177.8366478298029,740.0900343211879,751.912463589831,728.0176625495222,748.2462523868932,746.9995574951172,768.0031433105469,747.1433281865066,768.3117913730457,747.0858255115891,768.232657144421,747.0000001564622,767.9999972879887,746.9996717723598,768.0003236972528,747.1438011022665,768.3115854728725,747.0862257899471,768.2326020467748,747.0000003839423,767.9999990456539,747.0862257899471,768.2326020467748
533.0,768.0,524.1350724637682,747.6249275362319,80.8601065408436,529.4616591618926,746.1704370506126,524.62771438292,736.8751071980948,532.9988250732422,768.0016326904297,533.0444453570854,768.0516613030413,533.1469575173123,768.1445995866416,532.9999997578561,767.9999980926514,532.9994246648223,767.9968225486595,533.0438695519463,768.0517094793107,533.1440916907361,768.1449313796951,533.0000000657112,767.9999991185981,533.1440916907361,768.1449313796951
533.0,768.0,524.872072072072,737.2396396396396,161.8450635496659,530.1736255047778,735.8856408444697,525.2662884773497,727.2108184575151,532.999626159668,768.0003051757812,533.0769778622634,768.1052373108396,533.1277775055878,768.1337423449804,532.9999995008111,767.9999977648258,532.9990039227465,768.0016381589228,533.0765873329088,768.1052389876784,533.1270249926434,768.1337582095509,532.9999999163607,767.9999973026568,533.1270249926434,768.1337582095509
